"2014-03-18 13:03:18.514975",96.701,96.528
"2014-03-18 13:03:19.792239",96.702,96.528
"2014-03-18 13:03:21.064750",96.705,96.526
"2014-03-18 13:03:22.337277",96.707,96.527
"2014-03-18 13:03:23.609821",96.703,96.527
"2014-03-18 13:03:24.887253",96.705,96.528
"2014-03-18 13:03:26.159780",96.702,96.528
"2014-03-18 13:03:27.432348",96.701,96.527
"2014-03-18 13:03:28.705046",96.701,96.52
"2014-03-18 13:03:29.982493",96.705,96.524
"2014-03-18 13:03:31.255030",96.7,96.522
"2014-03-18 13:03:32.527541",96.704,96.524
"2014-03-18 13:03:33.800083",96.705,96.524
"2014-03-18 13:03:35.077130",96.705,96.526
"2014-03-18 13:03:36.349669",96.702,96.528
"2014-03-18 13:03:37.622198",96.704,96.529
"2014-03-18 13:03:38.894708",96.707,96.526
"2014-03-18 13:03:40.172169",96.701,96.526
"2014-03-18 13:03:41.444712",96.709,96.53
"2014-03-18 13:03:42.717440",96.706,96.525
"2014-03-18 13:03:43.989967",96.703,96.529
"2014-03-18 13:03:45.267197",96.706,96.522
"2014-03-18 13:03:46.539732",96.706,96.528
"2014-03-18 13:03:47.812508",96.698,96.524
"2014-03-18 13:03:49.084982",96.704,96.524
"2014-03-18 13:03:50.362263",96.702,96.527
"2014-03-18 13:03:51.634792",96.703,96.524
"2014-03-18 13:03:52.907322",96.703,96.528
"2014-03-18 13:03:54.179858",96.703,96.524
"2014-03-18 13:03:55.456920",96.703,96.525
"2014-03-18 13:03:56.729471",96.702,96.523
"2014-03-18 13:03:58.001994",96.701,96.524
"2014-03-18 13:03:59.274529",96.704,96.525
"2014-03-18 13:04:00.551830",96.703,96.525
"2014-03-18 13:04:01.824340",96.704,96.525
"2014-03-18 13:04:03.096876",96.703,96.527
"2014-03-18 13:04:04.369388",96.705,96.526
"2014-03-18 13:04:05.641922",96.701,96.524
"2014-03-18 13:04:06.914433",96.702,96.522
"2014-03-18 13:04:08.186955",96.703,96.524
"2014-03-18 13:04:09.459498",96.701,96.52
"2014-03-18 13:04:10.736732",96.704,96.521
"2014-03-18 13:04:12.009294",96.705,96.525
"2014-03-18 13:04:13.281812",96.704,96.527
"2014-03-18 13:04:14.554317",96.704,96.522
"2014-03-18 13:04:15.831778",96.705,96.526
"2014-03-18 13:04:17.103518",96.703,96.524
"2014-03-18 13:04:18.376031",96.706,96.522
"2014-03-18 13:04:19.648585",96.701,96.525
"2014-03-18 13:04:20.926235",96.702,96.523
"2014-03-18 13:04:22.198783",96.702,96.525
"2014-03-18 13:04:23.471291",96.706,96.524
"2014-03-18 13:04:24.743835",96.702,96.526
"2014-03-18 13:04:26.021072",96.701,96.524
"2014-03-18 13:04:27.293589",96.701,96.523
"2014-03-18 13:04:28.566332",96.701,96.522
"2014-03-18 13:04:29.838848",96.703,96.52
"2014-03-18 13:04:31.116303",96.702,96.524
"2014-03-18 13:04:32.390228",96.702,96.524
"2014-03-18 13:04:33.662796",96.705,96.525
"2014-03-18 13:04:34.935475",96.701,96.524
"2014-03-18 13:04:36.212756",96.701,96.529
"2014-03-18 13:04:37.485469",96.705,96.522
"2014-03-18 13:04:38.758022",96.705,96.525
"2014-03-18 13:04:40.030524",96.701,96.523
"2014-03-18 13:04:41.308027",96.702,96.524
"2014-03-18 13:04:42.580513",96.697,96.523
"2014-03-18 13:04:43.853245",96.703,96.527
"2014-03-18 13:04:45.125751",96.704,96.524
"2014-03-18 13:04:46.403233",96.704,96.527
"2014-03-18 13:04:47.675797",96.707,96.527
"2014-03-18 13:04:48.948532",96.703,96.527
"2014-03-18 13:04:50.221055",96.703,96.527
"2014-03-18 13:04:51.498514",96.701,96.527
"2014-03-18 13:04:52.771228",96.702,96.523
"2014-03-18 13:04:54.043742",96.704,96.523
"2014-03-18 13:04:55.316277",96.703,96.521
"2014-03-18 13:04:56.593330",96.701,96.523
"2014-03-18 13:04:57.865842",96.7,96.523
"2014-03-18 13:04:59.138659",96.701,96.527
"2014-03-18 13:05:00.411313",96.699,96.522
"2014-03-18 13:05:01.683831",96.703,96.521
"2014-03-18 13:05:02.956363",96.702,96.526
"2014-03-18 13:05:04.228957",96.701,96.529
"2014-03-18 13:05:05.501275",96.702,96.523
"2014-03-18 13:05:06.777165",96.701,96.525
"2014-03-18 13:05:08.049668",96.702,96.522
"2014-03-18 13:05:09.322186",96.698,96.519
"2014-03-18 13:05:10.594731",96.701,96.529
"2014-03-18 13:05:11.870631",96.702,96.525
"2014-03-18 13:05:13.143150",96.701,96.527
"2014-03-18 13:05:14.415675",96.702,96.527
"2014-03-18 13:05:15.688206",96.705,96.521
"2014-03-18 13:05:16.963912",96.704,96.525
"2014-03-18 13:05:18.236640",96.703,96.53
"2014-03-18 13:05:19.509144",96.704,96.522
"2014-03-18 13:05:20.781671",96.701,96.522
"2014-03-18 13:05:22.057552",96.707,96.523
"2014-03-18 13:05:23.330119",96.706,96.525
"2014-03-18 13:05:24.602626",96.704,96.531
"2014-03-18 13:05:25.875143",96.701,96.523
"2014-03-18 13:05:27.151403",96.706,96.526
"2014-03-18 13:05:28.423940",96.702,96.525
"2014-03-18 13:05:29.696672",96.701,96.527
"2014-03-18 13:05:30.969227",96.703,96.528
"2014-03-18 13:05:32.246674",96.704,96.526
"2014-03-18 13:05:33.519211",96.704,96.528
"2014-03-18 13:05:34.791738",96.702,96.531
"2014-03-18 13:05:36.064267",96.7,96.525
"2014-03-18 13:05:37.341543",96.702,96.522
"2014-03-18 13:05:38.614293",96.701,96.523
"2014-03-18 13:05:39.886769",96.708,96.526
"2014-03-18 13:05:41.159286",96.704,96.523
"2014-03-18 13:05:42.436764",96.706,96.523
