"2014-03-18 14:33:39.377534",116.088,115.863,116.007,115.959
"2014-03-18 14:33:40.897401",115.558,115.331,115.477,115.443
"2014-03-18 14:33:42.416677",115.041,114.82,114.965,114.934
"2014-03-18 14:33:43.935966",114.54,114.321,114.472,114.435
"2014-03-18 14:33:45.450524",114.059,113.835,113.991,113.957
"2014-03-18 14:33:46.969614",113.593,113.372,113.518,113.487
"2014-03-18 14:33:48.488696",113.131,112.911,113.063,113.034
"2014-03-18 14:33:50.007867",112.682,112.465,112.615,112.586
"2014-03-18 14:33:51.526894",112.257,112.04,112.185,112.156
"2014-03-18 14:33:53.045785",111.829,111.615,111.764,111.736
"2014-03-18 14:33:54.564736",111.413,111.203,111.352,111.328
"2014-03-18 14:33:56.083773",111.013,110.8,110.961,110.93
"2014-03-18 14:33:57.602900",110.63,110.415,110.562,110.538
"2014-03-18 14:33:59.121997",110.248,110.032,110.184,110.162
"2014-03-18 14:34:00.641084",109.877,109.661,109.816,109.795
"2014-03-18 14:34:02.160180",109.512,109.292,109.459,109.436
"2014-03-18 14:34:03.679252",109.164,108.946,109.112,109.085
"2014-03-18 14:34:05.198341",108.824,108.613,108.766,108.741
"2014-03-18 14:34:06.717424",108.484,108.278,108.431,108.41
"2014-03-18 14:34:08.236516",108.155,107.947,108.111,108.092
"2014-03-18 14:34:09.755606",107.837,107.638,107.798,107.772
"2014-03-18 14:34:11.274833",107.532,107.322,107.482,107.469
"2014-03-18 14:34:12.793923",107.235,107.027,107.19,107.168
"2014-03-18 14:34:14.312989",106.942,106.733,106.896,106.885
"2014-03-18 14:34:15.832055",106.656,106.446,106.612,106.599
"2014-03-18 14:34:17.351338",106.375,106.174,106.334,106.317
"2014-03-18 14:34:18.870620",106.11,105.9,106.071,106.047
"2014-03-18 14:34:20.389925",105.846,105.639,105.802,105.789
"2014-03-18 14:34:21.909004",105.589,105.381,105.553,105.537
"2014-03-18 14:34:23.428170",105.343,105.136,105.309,105.288
"2014-03-18 14:34:24.947188",105.093,104.892,105.063,105.045
"2014-03-18 14:34:26.466277",104.86,104.657,104.819,104.811
"2014-03-18 14:34:27.985378",104.632,104.427,104.591,104.581
"2014-03-18 14:34:29.504311",104.408,104.205,104.382,104.364
"2014-03-18 14:34:31.023386",104.188,103.994,104.154,104.139
"2014-03-18 14:34:32.542466",103.979,103.781,103.952,103.941
"2014-03-18 14:34:34.061736",103.774,103.57,103.749,103.732
"2014-03-18 14:34:35.581038",103.575,103.373,103.545,103.53
"2014-03-18 14:34:37.100339",103.376,103.181,103.348,103.34
"2014-03-18 14:34:38.619425",103.196,102.993,103.165,103.148
"2014-03-18 14:34:40.140086",103.001,102.806,102.983,102.966
"2014-03-18 14:34:41.659158",102.823,102.626,102.794,102.781
"2014-03-18 14:34:43.178253",102.65,102.449,102.616,102.606
"2014-03-18 14:34:44.697393",102.475,102.284,102.449,102.442
"2014-03-18 14:34:46.216605",102.312,102.117,102.284,102.275
"2014-03-18 14:34:47.735727",102.155,101.952,102.128,102.119
"2014-03-18 14:34:49.255008",101.988,101.793,101.967,101.96
"2014-03-18 14:34:50.774238",101.835,101.644,101.813,101.805
"2014-03-18 14:34:52.293124",101.686,101.493,101.668,101.658
"2014-03-18 14:34:53.812185",101.539,101.347,101.52,101.511
"2014-03-18 14:34:55.331107",101.402,101.209,101.379,101.373
"2014-03-18 14:34:56.850449",101.263,101.069,101.242,101.237
"2014-03-18 14:34:58.369516",101.132,100.936,101.109,101.103
"2014-03-18 14:34:59.888584",101.0,100.804,100.979,100.977
"2014-03-18 14:35:01.407657",100.875,100.678,100.852,100.847
"2014-03-18 14:35:02.926734",100.749,100.556,100.731,100.72
"2014-03-18 14:35:04.445973",100.626,100.439,100.611,100.605
"2014-03-18 14:35:05.965071",100.509,100.316,100.494,100.489
"2014-03-18 14:35:07.484088",100.401,100.209,100.379,100.379
"2014-03-18 14:35:09.003174",100.284,100.094,100.271,100.272
"2014-03-18 14:35:10.522426",100.182,99.978,100.166,100.159
"2014-03-18 14:35:12.041500",100.079,99.88,100.059,100.05
"2014-03-18 14:35:13.560901",99.968,99.777,99.958,99.95
"2014-03-18 14:35:15.079924",99.876,99.677,99.857,99.854
"2014-03-18 14:35:16.598997",99.774,99.58,99.763,99.758
"2014-03-18 14:35:18.118053",99.68,99.486,99.665,99.666
"2014-03-18 14:35:19.637149",99.589,99.397,99.576,99.573
"2014-03-18 14:35:21.156240",99.498,99.309,99.483,99.477
"2014-03-18 14:35:22.675292",99.411,99.222,99.393,99.395
"2014-03-18 14:35:24.194315",99.328,99.137,99.311,99.31
"2014-03-18 14:35:25.713391",99.239,99.053,99.229,99.226
"2014-03-18 14:35:27.232251",99.16,98.97,99.147,99.146
"2014-03-18 14:35:28.751097",99.086,98.895,99.072,99.076
"2014-03-18 14:35:30.270141",99.007,98.817,98.995,98.99
"2014-03-18 14:35:31.789318",98.937,98.747,98.924,98.923
"2014-03-18 14:35:33.308266",98.865,98.676,98.851,98.848
"2014-03-18 14:35:34.827318",98.792,98.608,98.78,98.779
"2014-03-18 14:35:36.346349",98.724,98.536,98.711,98.708
"2014-03-18 14:35:37.865392",98.657,98.469,98.65,98.648
"2014-03-18 14:35:39.384402",98.595,98.41,98.582,98.581
"2014-03-18 14:35:40.903445",98.531,98.343,98.523,98.516
"2014-03-18 14:35:42.422366",98.466,98.284,98.457,98.456
"2014-03-18 14:35:43.941339",98.412,98.224,98.399,98.398
"2014-03-18 14:35:45.460402",98.354,98.163,98.343,98.338
"2014-03-18 14:35:46.979495",98.295,98.108,98.288,98.286
"2014-03-18 14:35:48.498382",98.24,98.06,98.232,98.239
